Time (mSec),Stimulus (Code),Right (OD),Left (OS)
11175,None,500,500
11179,None,500,500
11182,None,500,500
11186,None,500,500
11189,None,500,500
11193,None,500,500
11196,None,500,500
11200,None,500,500
11204,None,500,500
11207,None,500,500
11211,None,500,500
11214,None,500,500
11218,None,500,500
11221,None,500,500
11225,None,500,500
11229,None,500,500
11232,None,500,500
11236,None,500,500
11239,None,500,500
11243,None,500,500
11246,None,500,500
11250,None,500,500
11254,None,500,500
11257,None,500,500
11261,None,500,500
11264,None,500,500
11268,None,500,500
11271,None,500,500
11275,None,500,500
11279,None,500,500
11282,None,500,500
11286,None,500,500
11289,None,500,500
11293,None,500,500
11296,None,500,500
11300,None,500,500
11304,None,500,500
11307,None,500,500
11311,None,500,500
11314,None,500,500
11318,None,500,500
11321,None,500,500
11325,None,500,500
11329,None,500,500
11332,None,500,500
11336,None,500,500
11339,TA-OS,500,500
11343,None,500,500
11346,MC-OS,500,500
11350,None,500,500
11354,None,500,500
11357,None,500,500
11361,None,500,500
11364,None,500,500
11368,None,500,500
11371,None,500,500
11375,None,500,500
11379,None,500,500
11382,None,500,500
11386,None,500,500
11389,None,500,500
11393,None,500,500
11396,None,500,500
11400,None,500,500
11404,None,500,500
11407,None,500,500
11411,None,500,500
11414,None,500,500
11418,None,500,500
11421,None,500,500
11425,None,500,500
11429,None,500,500
11432,None,500,500
11436,None,500,500
11439,None,500,500
11443,None,500,500
11446,None,500,500
11450,None,500,500
11454,None,500,500
11457,None,500,500
11461,None,500,500
11464,None,500,500
11468,None,500,500
11471,None,500,500
11475,None,500,500
11479,None,500,500
11482,None,500,500
11486,None,500,500
11489,None,500,500
11493,None,500,500
11496,None,500,500
11500,None,500,500
11504,None,500,500
11507,None,500,500
11511,None,500,500
11514,None,500,500
11518,None,500,500
11521,None,500,500
11525,None,500,500
11529,None,500,500
11532,None,500,500
11536,None,500,500
11539,None,500,500
11543,None,500,500
11546,None,500,500
11550,None,500,500
11554,None,500,500
11557,None,500,500
11561,None,500,500
11564,None,500,500
11568,None,500,500
11571,None,500,500
11575,None,500,500
11579,None,500,500
11582,None,500,500
11586,None,500,500
11589,None,500,500
11593,None,500,500
11596,None,500,500
11600,None,500,500
11604,None,500,500
11607,None,500,500
11611,None,500,500
11614,None,500,500
11618,None,500,500
11621,None,500,500
11625,None,500,500
11629,None,500,500
11632,None,500,500
11636,None,500,500
11639,None,500,500
11643,None,500,500
11646,None,500,500
11650,None,500,500
11654,None,500,500
11657,None,500,500
11661,None,500,500
11664,None,500,500
11668,None,500,500
11671,None,500,500
11675,None,500,500
11679,None,500,500
11682,None,500,500
11686,None,500,500
11689,None,500,500
11693,None,500,500
11696,None,500,500
11700,None,500,500
11704,None,500,500
11707,None,500,500
11711,None,500,500
11714,None,500,500
11718,None,500,500
11721,None,500,500
11725,None,500,500
11729,None,500,500
11732,None,500,500
11736,None,500,500
11739,None,500,500
11743,None,500,500
11746,None,500,500
11750,None,500,500
11754,None,500,500
11757,None,500,500
11761,None,500,500
11764,None,500,500
11768,None,500,500
11771,None,500,500
11775,None,500,500
11779,None,500,500
11782,None,500,500
11786,None,500,500
11789,None,500,500
11793,None,500,500
11796,None,500,500
11800,None,500,500
11804,None,500,500
11807,None,500,500
11811,None,500,500
11814,None,500,500
11818,None,500,500
11821,None,500,500
11825,None,500,500
11829,None,500,500
11832,None,500,500
11836,None,500,500
11839,None,500,500
11843,None,500,500
11846,None,500,500
11850,None,500,500
11854,None,500,500
11857,None,500,500
11861,None,500,500
11864,None,500,500
11868,None,500,500
11871,None,500,500
11875,None,500,500
11879,None,500,500
11882,None,500,500
11886,None,500,500
11889,None,500,500
11893,None,500,500
11896,None,500,500
11900,None,500,500
11904,None,500,500
11907,None,500,500
11911,None,500,500
11914,None,500,500
11918,None,500,500
11921,None,500,500
11925,None,500,500
11929,None,500,500
11932,None,500,500
11936,None,500,500
11939,None,500,500
11943,None,500,500
11946,None,500,500
11950,None,500,500
11954,None,500,500
11957,None,500,500
11961,None,500,500
11964,None,500,500
11968,None,500,500
11971,None,500,500
11975,None,500,500
11979,None,500,500
11982,None,500,500
11986,None,500,500
11989,None,500,500
11993,None,500,500
11996,None,500,500
12000,None,500,500
12004,None,500,500
12007,None,500,500
12011,None,500,500
12014,None,500,500
12018,None,500,500
12021,None,500,500
12025,None,500,500
12029,None,500,500
12032,None,500,500
12036,None,500,500
12039,None,500,500
12043,None,500,500
12046,None,500,500
12050,None,500,500
12054,None,500,500
12057,None,500,500
12061,None,500,500
12064,None,500,500
12068,None,500,500
12071,None,500,500
12075,None,500,500
12079,None,500,500
12082,None,500,500
12086,None,500,500
12089,None,500,500
12093,None,500,500
12096,None,500,500
12100,None,500,500
12104,None,500,500
12107,None,500,500
12111,None,500,500
12114,None,500,500
12118,None,500,500
12121,None,500,500
12125,None,500,500
12129,None,500,500
12132,None,500,500
12136,None,500,500
12139,None,500,500
12143,None,500,500
12146,None,500,500
12150,None,500,500
12154,None,500,500
12157,None,500,500
12161,None,500,500
12164,None,500,500
12168,None,500,500
12171,None,500,500
12175,None,500,500
12179,None,500,500
12182,None,500,500
12186,None,500,500
12189,None,500,500
12193,None,500,500
12196,None,500,500
12200,None,500,500
12204,None,500,500
12207,None,500,500
12211,None,500,500
12214,None,500,500
12218,None,500,500
12221,None,500,500
12225,None,500,500
12229,None,500,500
12232,None,500,500
12236,None,500,500
12239,None,500,500
12243,None,500,500
12246,None,500,500
12250,None,500,500
12254,None,500,500
12257,None,500,500
12261,None,500,500
12264,None,500,500
12268,None,500,500
12271,None,500,500
12275,None,500,500
12279,None,500,500
12282,None,500,500
12286,None,500,500
12289,None,500,500
12293,None,500,500
12296,None,500,500
12300,None,500,500
12304,None,500,500
12307,None,500,500
12311,None,500,500
12314,None,500,500
12318,None,500,500
12321,None,500,500
12325,None,500,500
12329,None,500,500
12332,None,500,500
12336,None,500,500
12339,None,500,500
12343,None,500,500
12346,None,500,500
12350,None,500,500
12354,None,500,500
12357,None,500,500
12361,None,500,500
12364,None,500,500
12368,None,500,500
12371,None,500,500
12375,None,500,500
12379,None,500,500
12382,None,500,500
12386,None,500,500
12389,None,500,500
12393,None,500,500
12396,None,500,500
12400,None,500,500
12404,None,500,500
12407,None,500,500
12411,None,500,500
12414,None,500,500
12418,None,500,500
12421,None,500,500
12425,None,500,500
12429,None,500,500
12432,None,500,500
12436,None,500,500
12439,None,500,500
12443,None,500,500
12446,None,500,500
12450,None,500,500
12454,None,500,500
12457,None,500,500
12461,None,500,500
12464,None,500,500
12468,None,500,500
12471,None,500,500
12475,None,500,500
12479,None,500,500
12482,None,500,500
12486,None,500,500
12489,None,500,500
12493,None,500,500
12496,None,500,500
12500,None,500,500
12504,None,500,500
12507,None,500,500
12511,None,500,500
12514,None,500,500
12518,None,500,500
12521,None,500,500
12525,None,500,500
12529,None,500,500
12532,None,500,500
12536,None,500,500
12539,None,500,500
12543,None,500,500
12546,None,500,500
12550,None,500,500
12554,None,500,500
12557,None,500,500
12561,None,500,500
12564,None,500,500
12568,None,500,500
12571,None,500,500
12575,None,500,500
12579,None,500,500
12582,None,500,500
12586,None,500,500
12589,None,500,500
12593,None,500,500
12596,None,500,500
12600,None,500,500
12604,None,500,500
12607,None,500,500
12611,None,500,500
12614,None,500,500
12618,None,500,500
12621,None,500,500
12625,None,500,500
12629,None,500,500
12632,None,500,500
12636,None,500,500
12639,None,500,500
12643,None,500,500
12646,None,500,500
12650,None,500,500
12654,None,500,500
12657,None,500,500
12661,None,500,500
12664,None,500,500
12668,None,500,500
12671,None,500,500
12675,None,500,500
12679,None,500,500
12682,None,500,500
12686,None,500,500
12689,None,500,500
12693,None,500,500
12696,None,500,500
12700,None,500,500
12704,None,500,500
12707,None,500,500
12711,None,500,500
12714,None,500,500
12718,None,500,500
12721,None,500,500
12725,None,500,500
12729,None,500,500
12732,None,500,500
12736,None,500,500
12739,None,500,500
12743,None,500,500
12746,None,500,500
12750,None,500,500
12754,None,500,500
12757,None,500,500
12761,None,500,500
12764,None,500,500
12768,None,500,500
12771,None,500,500
12775,None,500,500
12779,None,500,500
12782,None,500,500
12786,None,500,500
12789,None,500,500
12793,None,500,500
12796,None,500,500
12800,None,500,500
12804,None,500,500
12807,None,500,500
12811,None,500,500
12814,None,500,500
12818,None,500,500
12821,None,500,500
12825,None,500,500
12829,None,500,500
12832,None,500,500
12836,None,500,500
12839,None,500,500
12843,None,500,500
12846,None,500,500
12850,None,500,500
12854,None,500,500
12857,None,500,500
12861,None,500,500
12864,None,500,500
12868,None,500,500
12871,None,500,500
12875,None,500,500
12879,None,500,500
12882,None,500,500
12886,None,500,500
12889,None,500,500
12893,None,500,500
12896,None,500,500
12900,None,500,500
12904,None,500,500
12907,None,500,500
12911,None,500,500
12914,None,500,500
12918,None,500,500
12921,None,500,500
12925,None,500,500
12929,None,500,500
12932,None,500,500
12936,None,500,500
12939,None,500,500
12943,None,500,500
12946,None,500,500
12950,None,500,500
12954,None,500,500
12957,None,500,500
12961,None,500,500
12964,None,500,500
12968,None,500,500
12971,None,500,500
12975,None,500,500
12979,None,500,500
12982,None,500,500
12986,None,500,500
12989,None,500,500
12993,None,500,500
12996,None,500,500
13000,None,500,500
13004,None,500,500
13007,None,500,500
13011,None,500,500
13014,None,500,500
13018,None,500,500
13021,None,500,500
13025,None,500,500
13029,None,500,500
13032,None,500,500
13036,None,500,500
13039,None,500,500
13043,None,500,500
13046,None,500,500
13050,None,500,500
13054,None,500,500
13057,None,500,500
13061,None,500,500
13064,None,500,500
13068,None,500,500
13071,None,500,500
13075,None,500,500
13079,None,500,500
13082,None,500,500
13086,None,500,500
13089,None,500,500
13093,None,500,500
13096,None,500,500
13100,None,500,500
13104,None,500,500
13107,None,500,500
13111,None,500,500
13114,None,500,500
13118,None,500,500
13121,None,500,500
13125,None,500,500
13129,None,500,500
13132,None,500,500
13136,None,500,500
13139,None,500,500
13143,None,500,500
13146,None,500,500
13150,None,500,500
13154,None,500,500
13157,None,500,500
13161,None,500,500
13164,None,500,500
13168,None,500,500
13171,None,500,500
13175,None,500,500
13179,None,500,500
13182,None,500,500
13186,None,500,500
13189,None,500,500
13193,None,500,500
13196,None,500,500
13200,None,500,500
13204,None,500,500
13207,None,500,500
13211,None,500,500
13214,None,500,500
13218,None,500,500
13221,None,500,500
13225,None,500,500
13229,None,500,500
13232,None,500,500
13236,None,500,500
13239,None,500,500
13243,None,500,500
13246,None,500,500
13250,None,500,500
13254,None,500,500
13257,None,500,500
13261,None,500,500
13264,None,500,500
13268,None,500,500
13271,None,500,500
13275,None,500,500
13279,None,500,500
13282,None,500,500
13286,None,500,500
13289,None,500,500
13293,None,500,500
13296,None,500,500
13300,None,500,500
13304,None,500,500
13307,None,500,500
13311,None,500,500
13314,None,500,500
13318,None,500,500
13321,None,500,500
13325,None,500,500
13329,None,500,500
13332,None,500,500
13336,None,500,500
13339,None,500,500
13343,None,500,500
13346,None,500,500
13350,None,500,500
13354,None,500,500
13357,None,500,500
13361,None,500,500
13364,None,500,500
13368,None,500,500
13371,None,500,500
13375,None,500,500
13379,None,500,500
13382,None,500,500
13386,None,500,500
13389,None,500,500
13393,None,500,500
13396,None,500,500
13400,None,500,500
13404,None,500,500
13407,None,500,500
13411,None,500,500
13414,None,500,500
13418,None,500,500
13421,None,500,500
13425,None,500,500
13429,None,500,500
13432,None,500,500
13436,None,500,500
13439,None,500,500
13443,None,500,500
13446,None,500,500
13450,None,500,500
13454,None,500,500
13457,None,500,500
13461,None,500,500
13464,None,500,500
13468,None,500,500
13471,None,500,500
13475,None,500,500
13479,None,500,500
13482,None,500,500
13486,None,500,500
13489,None,500,500
13493,None,500,500
13496,None,500,500
13500,None,500,500
13504,None,500,500
13507,None,500,500
13511,None,500,500
13514,None,500,500
13518,None,500,500
13521,None,500,500
13525,None,500,500
13529,None,500,500
13532,None,500,500
13536,None,500,500
13539,None,500,500
13543,None,500,500
13546,None,500,500
13550,None,500,500
13554,None,500,500
13557,None,500,500
13561,None,500,500
13564,None,500,500
13568,None,500,500
13571,None,500,500
13575,None,500,500
13579,None,500,500
13582,None,500,500
13586,None,500,500
13589,None,500,500
13593,None,500,500
13596,None,500,500
13600,None,500,500
13604,None,500,500
13607,None,500,500
13611,None,500,500
13614,None,500,500
13618,None,500,500
13621,None,500,500
13625,None,500,500
13629,None,500,500
13632,None,500,500
13636,None,500,500
13639,None,500,500
13643,None,500,500
13646,None,500,500
13650,None,500,500
13654,None,500,500
13657,None,500,500
13661,None,500,500
13664,None,500,500
13668,None,500,500
13671,None,500,500
13675,None,500,500
13679,None,500,500
13682,None,500,500
13686,None,500,500
13689,None,500,500
13693,None,500,500
13696,None,500,500
13700,None,500,500
13704,None,500,500
13707,None,500,500
13711,None,500,500
13714,None,500,500
13718,None,500,500
13721,None,500,500
13725,None,500,500
13729,None,500,500
13732,None,500,500
13736,None,500,500
13739,None,500,500
13743,None,500,500
13746,None,500,500
13750,None,500,500
13754,None,500,500
13757,None,500,500
13761,None,500,500
13764,None,500,500
13768,None,500,500
13771,None,500,500
13775,None,500,500
13779,None,500,500
13782,None,500,500
13786,None,500,500
13789,None,500,500
13793,None,500,500
13796,None,500,500
13800,None,500,500
13804,None,500,500
13807,None,500,500
13811,None,500,500
13814,None,500,500
13818,None,500,500
13821,None,500,500
13825,None,500,500
13829,None,500,500
13832,None,500,500
13836,None,500,500
13839,None,500,500
13843,None,500,500
13846,None,500,500
13850,None,500,500
13854,None,500,500
13857,None,500,500
13861,None,500,500
13864,None,500,500
13868,None,500,500
13871,None,500,500
13875,None,500,500
13879,None,500,500
13882,None,500,500
13886,None,500,500
13889,None,500,500
13893,None,500,500
13896,None,500,500
13900,None,500,500
13904,None,500,500
13907,None,500,500
13911,None,500,500
13914,None,500,500
13918,None,500,500
13921,None,500,500
13925,None,500,500
13929,None,500,500
13932,None,500,500
13936,None,500,500
13939,None,500,500
13943,None,500,500
13946,None,500,500
13950,None,500,500
13954,None,500,500
13957,None,500,500
13961,None,500,500
13964,None,500,500
13968,None,500,500
13971,None,500,500
13975,None,500,500
13979,None,500,500
13982,None,500,500
13986,None,500,500
13989,None,500,500
13993,None,500,500
13996,None,500,500
14000,None,500,500
14004,None,500,500
14007,None,500,500
14011,None,500,500
14014,None,500,500
14018,None,500,500
14021,None,500,500
14025,None,500,500
14029,None,500,500
14032,None,500,500
14036,None,500,500
14039,None,500,500
14043,None,500,500
14046,None,500,500
14050,None,500,500
14054,None,500,500
14057,None,500,500
14061,None,500,500
14064,None,500,500
14068,None,500,500
14071,None,500,500
14075,None,500,500
14079,None,500,500
14082,None,500,500
14086,None,500,500
14089,None,500,500
14093,None,500,500
14096,None,500,500
14100,None,500,500
14104,None,500,500
14107,None,500,500
14111,None,500,500
14114,None,500,500
14118,None,500,500
14121,None,500,500
14125,None,500,500
14129,None,500,500
14132,None,500,500
14136,None,500,500
14139,None,500,500
14143,None,500,500
14146,None,500,500
14150,None,500,500
14154,None,500,500
14157,None,500,500
14161,None,500,500
14164,None,500,500
14168,None,500,500
14171,None,500,500
14175,None,500,500
14179,None,500,500
14182,None,500,500
14186,None,500,500
14189,None,500,500
14193,None,500,500
14196,None,500,500
14200,None,500,500
14204,None,500,500
14207,None,500,500
14211,None,500,500
14214,None,500,500
14218,None,500,500
14221,None,500,500
14225,None,500,500
14229,None,500,500
14232,None,500,500
14236,None,500,500
14239,None,500,500
14243,None,500,500
14246,None,500,500
14250,None,500,500
14254,None,500,500
14257,None,500,500
14261,None,500,500
14264,None,500,500
14268,None,500,500
14271,None,500,500
14275,None,500,500
14279,None,500,500
14282,None,500,500
14286,None,500,500
14289,None,500,500
14293,None,500,500
14296,None,500,500
14300,None,500,500
14304,None,500,500
14307,None,500,500
14311,None,500,500
14314,None,500,500
14318,None,500,500
14321,None,500,500
14325,None,500,500
14329,None,500,500
14332,None,500,500
14336,None,500,500
14339,None,500,500
14343,None,500,500
14346,None,500,500
14350,None,500,500
14354,None,500,500
14357,None,500,500
14361,None,500,500
14364,None,500,500
14368,None,500,500
14371,None,500,500
14375,None,500,500
14379,None,500,500
14382,None,500,500
14386,None,500,500
14389,None,500,500
14393,None,500,500
14396,None,500,500
14400,None,500,500
14404,None,500,500
14407,None,500,500
14411,None,500,500
14414,None,500,500
14418,None,500,500
14421,None,500,500
14425,None,500,500
14429,None,500,500
14432,None,500,500
14436,None,500,500
14439,None,500,500
14443,None,500,500
14446,None,500,500
14450,None,500,500
14454,None,500,500
14457,None,500,500
14461,None,500,500
14464,None,500,500
14468,None,500,500
14471,None,500,500
14475,None,500,500
14479,None,500,500
14482,None,500,500
14486,None,500,500
14489,None,500,500
14493,None,500,500
14496,None,500,500
14500,None,500,500
14504,None,500,500
14507,None,500,500
14511,None,500,500
14514,None,500,500
14518,None,500,500
14521,None,500,500
14525,None,500,500
14529,None,500,500
14532,None,500,500
14536,None,500,500
14539,None,500,500
14543,None,500,500
14546,None,500,500
14550,None,500,500
14554,None,500,500
14557,None,500,500
14561,None,500,500
14564,None,500,500
14568,None,500,500
14571,None,500,500
14575,None,500,500
14579,None,500,500
14582,None,500,500
14586,None,500,500
14589,None,500,500
14593,None,500,500
14596,None,500,500
14600,None,500,500
14604,None,500,500
14607,None,500,500
14611,None,500,500
14614,None,500,500
14618,None,500,500
14621,None,500,500
14625,None,500,500
14629,None,500,500
14632,None,500,500
14636,None,500,500
14639,None,500,500
14643,None,500,500
14646,None,500,500
14650,None,500,500
14654,None,500,500
14657,None,500,500
14661,None,500,500
14664,None,500,500
14668,None,500,500
14671,None,500,500
14675,None,500,500
14679,None,500,500
14682,None,500,500
14686,None,500,500
14689,None,500,500
14693,None,500,500
14696,None,500,500
14700,None,500,500
14704,None,500,500
14707,None,500,500
14711,None,500,500
14714,None,500,500
14718,None,500,500
14721,None,500,500
14725,None,500,500
14729,None,500,500
14732,None,500,500
14736,None,500,500
14739,None,500,500
14743,None,500,500
14746,None,500,500
14750,None,500,500
14754,None,500,500
14757,None,500,500
14761,None,500,500
14764,None,500,500
14768,None,500,500
14771,None,500,500
14775,None,500,500
14779,None,500,500
14782,None,500,500
14786,None,500,500
14789,None,500,500
14793,None,500,500
14796,None,500,500
14800,None,500,500
14804,None,500,500
14807,None,500,500
14811,None,500,500
14814,None,500,500
14818,None,500,500
14821,None,500,500
14825,None,500,500
14829,None,500,500
14832,None,500,500
14836,None,500,500
14839,None,500,500
14843,None,500,500
14846,None,500,500
14850,None,500,500
14854,None,500,500
14857,None,500,500
14861,None,500,500
14864,None,500,500
14868,None,500,500
14871,None,500,500
14875,None,500,500
14879,None,500,500
14882,None,500,500
14886,None,500,500
14889,None,500,500
14893,None,500,500
14896,None,500,500
14900,None,500,500
14904,None,500,500
14907,None,500,500
14911,None,500,500
14914,None,500,500
14918,None,500,500
14921,None,500,500
14925,None,500,500
14929,None,500,500
14932,None,500,500
14936,None,500,500
14939,None,500,500
14943,None,500,500
14946,None,500,500
14950,None,500,500
14954,None,500,500
14957,None,500,500
14961,None,500,500
14964,None,500,500
14968,None,500,500
14971,None,500,500
14975,None,500,500
14979,None,500,500
14982,None,500,500
14986,None,500,500
14989,None,500,500
14993,None,500,500
14996,None,500,500
15000,None,500,500
15004,None,500,500
15007,None,500,500
15011,None,500,500
15014,None,500,500
15018,None,500,500
15021,None,500,500
15025,None,500,500
15029,None,500,500
15032,None,500,500
15036,None,500,500
15039,None,500,500
15043,None,500,500
15046,None,500,500
15050,None,500,500
15054,None,500,500
15057,None,500,500
15061,None,500,500
15064,None,500,500
15068,None,500,500
15071,None,500,500
15075,None,500,500
15079,None,500,500
15082,None,500,500
15086,None,500,500
15089,None,500,500
15093,None,500,500
15096,None,500,500
15100,None,500,500
15104,None,500,500
15107,None,500,500
15111,None,500,500
15114,None,500,500
15118,None,500,500
15121,None,500,500
15125,None,500,500
15129,None,500,500
15132,None,500,500
15136,None,500,500
15139,None,500,500
15143,None,500,500
15146,None,500,500
15150,None,500,500
15154,None,500,500
15157,None,500,500
15161,None,500,500
15164,None,500,500
15168,None,500,500
15171,None,500,500
15175,None,500,500
15179,None,500,500
15182,None,500,500
15186,None,500,500
15189,None,500,500
15193,None,500,500
15196,None,500,500
15200,None,500,500
15204,None,500,500
15207,None,500,500
15211,TA-OD,500,500
15214,None,500,500
15218,MC-OD,500,500
15221,None,500,500
15225,None,500,500
15229,None,500,500
15232,None,500,500
15236,None,500,500
15239,None,500,500
15243,None,500,500
15246,None,500,500
15250,None,500,500
15254,None,500,500
15257,None,500,500
15261,None,500,500
15264,None,500,500
15268,None,500,500
15271,None,500,500
15275,None,500,500
15279,None,500,500
15282,None,500,500
15286,None,500,500
15289,None,500,500
15293,None,500,500
15296,None,500,500
15300,None,500,500
15304,None,500,500
15307,None,500,500
15311,None,500,500
15314,None,500,500
15318,None,500,500
15321,None,500,500
15325,None,500,500
15329,None,500,500
15332,None,500,500
15336,None,500,500
15339,None,500,500
15343,None,500,500
15346,None,500,500
15350,None,500,500
15354,None,500,500
15357,None,500,500
15361,None,500,500
15364,None,500,500
15368,None,500,500
15371,None,500,500
15375,None,500,500
15379,None,500,500
15382,None,500,500
15386,None,500,500
15389,None,500,500
15393,None,500,500
15396,None,500,500
15400,None,500,500
15404,None,500,500
15407,None,500,500
15411,None,500,500
15414,None,500,500
15418,None,500,500
15421,None,500,500
15425,None,500,500
15429,None,500,500
15432,None,500,500
15436,None,500,500
15439,None,500,500
15443,None,500,500
15446,None,500,500
15450,None,500,500
15454,None,500,500
15457,None,500,500
15461,None,500,500
15464,None,500,500
15468,None,500,500
15471,None,500,500
15475,None,500,500
15479,None,500,500
15482,None,500,500
15486,None,500,500
15489,None,500,500
15493,None,500,500
15496,None,500,500
15500,None,500,500
15504,None,500,500
15507,None,500,500
15511,None,500,500
15514,None,500,500
15518,None,500,500
15521,None,500,500
15525,None,500,500
15529,None,500,500
15532,None,500,500
15536,None,500,500
15539,None,500,500
15543,None,500,500
15546,None,500,500
15550,None,500,500
15554,None,500,500
15557,None,500,500
15561,None,500,500
15564,None,500,500
15568,None,500,500
15571,None,500,500
15575,None,500,500
15579,None,500,500
15582,None,500,500
15586,None,500,500
15589,None,500,500
15593,None,500,500
15596,None,500,500
15600,None,500,500
15604,None,500,500
15607,None,500,500
15611,None,500,500
15614,None,500,500
15618,None,500,500
15621,None,500,500
15625,None,500,500
15629,None,500,500
15632,None,500,500
15636,None,500,500
15639,None,500,500
15643,None,500,500
15646,None,500,500
15650,None,500,500
15654,None,500,500
15657,None,500,500
15661,None,500,500
15664,None,500,500
15668,None,500,500
15671,None,500,500
15675,None,500,500
15679,None,500,500
15682,None,500,500
15686,None,500,500
15689,None,500,500
15693,None,500,500
15696,None,500,500
15700,None,500,500
15704,None,500,500
15707,None,500,500
15711,None,500,500
15714,None,500,500
15718,None,500,500
15721,None,500,500
15725,None,500,500
15729,None,500,500
15732,None,500,500
15736,None,500,500
15739,None,500,500
15743,None,500,500
15746,None,500,500
15750,None,500,500
15754,None,500,500
15757,None,500,500
15761,None,500,500
15764,None,500,500
15768,None,500,500
15771,None,500,500
15775,None,500,500
15779,None,500,500
15782,None,500,500
15786,None,500,500
15789,None,500,500
15793,None,500,500
15796,None,500,500
15800,None,500,500
15804,None,500,500
15807,None,500,500
15811,None,500,500
15814,None,500,500
15818,None,500,500
15821,None,500,500
15825,None,500,500
15829,None,500,500
15832,None,500,500
15836,None,500,500
15839,None,500,500
15843,None,500,500
15846,None,500,500
15850,None,500,500
15854,None,500,500
15857,None,500,500
15861,None,500,500
15864,None,500,500
15868,None,500,500
15871,None,500,500
15875,None,500,500
15879,None,500,500
15882,None,500,500
15886,None,500,500
15889,None,500,500
15893,None,500,500
15896,None,500,500
15900,None,500,500
15904,None,500,500
15907,None,500,500
15911,None,500,500
15914,None,500,500
15918,None,500,500
15921,None,500,500
15925,None,500,500
15929,None,500,500
15932,None,500,500
15936,None,500,500
15939,None,500,500
15943,None,500,500
15946,None,500,500
15950,None,500,500
15954,None,500,500
15957,None,500,500
15961,None,500,500
15964,None,500,500
15968,None,500,500
15971,None,500,500
15975,None,500,500
15979,None,500,500
15982,None,500,500
15986,None,500,500
15989,None,500,500
15993,None,500,500
15996,None,500,500
16000,None,500,500
16004,None,500,500
16007,None,500,500
16011,None,500,500
16014,None,500,500
16018,None,500,500
16021,None,500,500
16025,None,500,500
16029,None,500,500
16032,None,500,500
16036,None,500,500
16039,None,500,500
16043,None,500,500
16046,None,500,500
16050,None,500,500
16054,None,500,500
16057,None,500,500
16061,None,500,500
16064,None,500,500
16068,None,500,500
16071,None,500,500
16075,None,500,500
16079,None,500,500
16082,None,500,500
16086,None,500,500
16089,None,500,500
16093,None,500,500
16096,None,500,500
16100,None,500,500
16104,None,500,500
16107,None,500,500
16111,None,500,500
16114,None,500,500
16118,None,500,317
16121,None,500,322
16125,None,500,327
16129,None,500,333
16132,None,500,342
16136,None,500,346
16139,None,500,352
16143,None,500,357
16146,None,500,362
16150,None,500,367
16154,None,500,372
16157,None,500,376
16161,None,500,382
16164,None,500,387
16168,None,500,392
16171,None,500,397
16175,None,500,402
16179,None,500,407
16182,None,500,412
16186,None,500,416
16189,None,500,422
16193,None,500,427
16196,None,500,431
16200,None,500,436
16204,None,500,440
16207,None,500,445
16211,None,500,446
16214,None,500,451
16218,None,500,455
16221,None,500,460
16225,None,500,465
16229,None,500,471
16232,None,500,470
16236,None,500,471
16239,None,500,471
16243,None,500,472
16246,None,500,471
16250,None,500,471
16254,None,500,469
16257,None,500,470
16261,None,500,469
16264,None,500,468
16268,None,500,467
16271,None,500,468
16275,None,500,467
16279,None,500,468
16282,None,500,469
16286,None,500,467
16289,None,500,467
16293,None,500,466
16296,None,500,468
16300,None,500,471
16304,None,500,471
16307,None,500,470
16311,None,500,469
16314,None,500,470
16318,None,500,470
16321,None,500,473
16325,None,500,474
16329,None,500,469
16332,None,500,473
16336,None,500,473
16339,None,500,471
16343,None,500,471
16346,None,500,470
16350,None,500,470
16354,None,500,470
16357,None,500,470
16361,None,500,468
16364,None,500,466
16368,None,500,464
16371,None,500,465
16375,None,500,466
16379,None,500,465
16382,None,500,465
16386,None,500,473
16389,None,500,468
16393,None,500,470
16396,None,500,467
16400,None,500,466
16404,None,500,467
16407,None,500,465
16411,None,500,464
16414,None,500,468
16418,None,500,466
16421,None,500,464
16425,None,500,465
16429,None,500,463
16432,None,500,464
16436,None,500,465
16439,None,500,465
16443,None,500,465
16446,None,500,464
16450,None,500,464
16454,None,374,464
16457,None,352,469
16461,None,339,470
16464,None,339,471
16468,None,333,468
16471,None,332,466
16475,None,327,467
16479,None,321,465
16482,None,304,500
16486,None,302,500
16489,None,302,500
16493,None,258,500
16496,None,237,500
16500,None,240,500
16504,None,237,500
16507,None,232,500
16511,None,238,500
16514,None,227,500
16518,None,231,500
16521,None,228,500
16525,None,227,500
16529,None,227,500
16532,None,226,500
16536,None,225,500
16539,None,227,500
16543,None,227,500
16546,None,228,500
16550,None,227,500
16554,None,224,500
16557,None,220,500
16561,None,228,500
16564,None,221,500
16568,None,232,500
16571,None,228,500
16575,None,228,500
16579,None,223,500
16582,None,228,500
16586,None,235,500
16589,None,229,500
16593,None,237,500
16596,None,234,500
16600,None,237,500
16604,None,237,500
16607,None,238,500
16611,None,242,500
16614,None,298,500
16618,None,298,500
16621,None,292,500
16625,None,314,500
16629,None,307,500
16632,None,313,500
16636,None,321,500
16639,None,323,500
16643,None,328,500
16646,None,330,500
16650,None,338,500
16654,None,333,500
16657,None,338,500
16661,None,368,500
16664,None,372,500
16668,None,382,500
16671,None,398,500
16675,None,400,500
16679,None,401,500
16682,None,402,500
16686,None,399,500
16689,None,400,500
16693,None,401,500
16696,None,402,500
16700,None,402,500
16704,None,408,500
16707,None,406,500
